ID_vuelo;Id_empresa;Tráfico (N/I);Tipo Vuelo;Pasajeros;Carga + Correo (Kg)
4297;62;I;R;428;0
4298;62;I;R;518;0
4299;62;I;R;2;0
4300;62;I;R;155;0
4301;62;I;R;58;0
4302;62;I;R;173;0
4303;62;I;R;309;0
4304;62;I;R;74;0
4305;62;I;R;714;0
4306;62;I;R;191;0
4307;62;N;A;106;0
4308;62;N;A;6;0
4309;62;N;A;1;0
4310;62;N;R;6465;0
4311;62;N;R;2248;0
4312;62;N;R;10079;0
4313;62;N;R;4041;0
4314;62;N;R;71735;182502
4315;62;N;R;17018;0
4316;62;N;R;22667;0
4317;62;N;R;6430;0
4318;62;N;R;101;0
4319;62;N;R;989;0
4320;62;N;R;4518;0
4321;62;N;R;3734;0
4322;62;N;R;2373;0
4323;62;N;R;3258;0
4324;62;N;R;12016;0
4325;62;N;R;1545;0
4326;62;I;R;2705;0
4327;62;I;R;693;0
4328;62;I;R;320;0
4329;62;I;R;419;0
4330;62;I;R;4668;69698
4331;62;I;R;427;0
4332;62;I;R;58;0
4333;62;I;R;57;0
4334;62;I;R;4682;17211
4335;62;I;R;86;0
4336;62;I;R;737;0
4337;62;I;R;5855;34146
4338;62;I;R;564;0
4339;62;I;R;230;0
4340;62;I;R;547;0
4341;62;I;R;4529;158
4342;62;I;R;5657;14459
4343;62;I;R;710;0
4344;62;I;R;12;0
4345;62;I;R;127;0
4346;62;I;R;191;0
4347;62;I;R;1456;0
4348;62;I;R;3455;0
4349;62;I;R;349;0
4350;62;I;R;80;0
4351;62;I;R;82;0
4352;62;I;R;11;0
4353;62;I;R;2;0
4354;62;I;R;14;0
4355;62;I;R;3;0
4356;62;I;R;4;0
4357;62;I;R;21;0
4358;62;N;R;35;0
4359;62;N;R;133;0
4360;62;N;R;23;0
4361;62;N;R;246;0
4362;62;N;R;9320;8045
4363;62;N;R;2115;0
4364;62;N;R;22;0
4365;62;N;R;123;0
4366;62;N;R;12;0
4367;62;N;R;11;0
4368;62;N;R;3458;0
4369;62;N;R;91;0
4370;62;N;R;1043;0
4371;62;N;R;162;0
4372;62;N;R;2;0
4373;62;N;R;1;0
4374;62;I;R;4;0
4375;62;I;R;2;0
4376;62;I;R;1;0
4377;62;I;R;5;0
4378;62;I;R;24;0
4379;62;I;R;1;0
4380;62;I;R;8;0
4381;62;I;R;3;0
4382;62;I;R;14;0
4383;62;I;R;4;0
4384;62;I;R;1;0
4385;62;I;R;3;0
4386;62;I;R;1;0
4387;62;I;R;22;0
4388;62;I;R;10;0
4389;62;I;R;27;0
4390;62;I;R;1;0
4391;62;I;R;4;0
4392;62;I;R;1;0
4393;62;I;R;4093;5418
4394;62;I;R;8023;55429
4395;62;I;R;10979;756
4396;62;I;R;4239;0
4397;62;I;R;83;0
4398;62;I;R;81;0
4399;62;I;R;63;0
4400;62;I;R;12;0
4401;62;I;R;27;0
4402;62;I;R;14;0
4403;62;I;R;46;0
4404;62;I;R;25;0
4405;62;I;R;112;0
4406;62;I;A;4;0
4407;62;I;R;253;0
4408;62;N;A;6;0
4409;62;N;A;53;0
4410;62;N;A;3;0
4411;62;N;A;1;0
4412;62;N;A;8;0
4413;62;N;A;22;0
4414;62;N;R;2571;0
4415;62;N;R;14;0
4416;62;N;R;1996;0
4417;62;N;R;834;0
4418;62;N;R;24997;48401
4419;62;N;R;81;0
4420;62;N;R;6928;0
4421;62;N;R;993;0
4422;62;N;R;59;0
4423;62;N;R;460;0
4424;62;N;R;3942;0
4425;62;N;R;874;0
4426;62;N;R;568;0
4427;62;N;R;993;0
4428;62;N;R;4199;0
4429;62;N;R;368;0
4430;62;I;R;71;0
4431;62;I;R;75;0
4432;62;I;R;31;0
4433;62;I;A;4;0
4434;62;I;R;467;0
4435;62;I;R;1778;0
4436;62;I;R;53;0
4437;62;I;R;150;0
4438;62;I;R;17;0
4439;62;I;R;726;0
4440;62;I;R;27;0
4441;62;I;R;171;0
4442;62;I;R;376;0
4443;62;I;R;99;0
4444;62;I;R;11;0
4445;62;I;R;377;0
4446;62;I;R;273;0
4447;62;I;R;441;0
4448;62;I;A;1;0
4449;62;I;R;377;0
4450;62;I;R;2;0
4451;62;I;R;11;0
4452;62;I;R;115;0
4453;62;I;R;102;0
4454;62;I;R;90;0
4455;62;I;R;83;0
4456;62;I;R;10;0
4457;62;I;R;7;0
4458;62;I;R;1;0
4459;62;I;R;15;0
4460;62;I;R;19;0
4461;62;I;R;6;0
4462;62;I;R;3;0
4463;62;I;R;3;0
4464;62;I;R;7;0
4465;62;I;R;2;0
4466;62;I;R;4;0
4467;62;I;R;10;0
4468;62;N;R;572;0
4469;62;N;R;206;0
4470;62;N;R;481;0
4471;62;N;R;469;0
4472;62;N;R;10726;45685
4473;62;N;R;3894;0
4474;62;N;R;1540;0
4475;62;N;R;701;0
4476;62;N;R;33;0
4477;62;N;R;40;0
4478;62;N;R;2904;0
4479;62;N;R;1492;0
4480;62;N;R;795;0
4481;62;N;R;143;0
4482;62;N;R;448;0
4483;62;N;R;135;0
4484;62;I;R;12;0
4485;62;I;R;9;0
4486;62;I;R;29;0
4487;62;I;R;19;0
4488;62;I;R;49;0
4489;62;I;R;21;0
4490;62;I;R;1;0
4491;62;I;R;27;0
4492;62;I;R;9;0
4493;62;I;R;6;0
4494;62;I;R;16;0
4495;62;I;R;110;0
4496;62;I;R;53;0
4497;62;I;R;12;0
4498;62;I;R;2;0
4499;62;I;R;7;0
4500;62;I;R;1;0
4501;62;I;R;4;0
4502;62;I;R;8468;10063
4503;62;I;R;7899;0
4504;62;I;R;11128;1937
4505;62;I;R;1291;31
4506;62;I;R;4064;0
4507;62;I;R;2638;378
4508;62;I;R;8;0
4509;62;I;R;15;0
4510;62;I;R;48;0
4511;62;I;R;4;0
4512;62;I;R;5;0
4513;62;I;R;5;0
4514;62;I;R;11;0
4515;62;I;R;3;0
4516;62;I;R;6;0
4517;62;N;R;111;0
4518;62;N;R;446;0
4519;62;N;R;192;0
4520;62;N;R;919;0
4521;62;N;R;23646;12979
4522;62;N;R;1583;0
4523;62;N;R;85;0
4524;62;N;R;480;0
4525;62;N;R;67;0
4526;62;N;R;2;0
4527;62;N;R;4819;0
4528;62;N;R;860;0
4529;62;N;R;377;0
4530;62;N;R;92;0
4531;62;N;R;114;0
4532;62;N;R;88;0
4533;62;I;R;6;0
4534;62;I;R;5;0
4535;62;I;R;1;0
4536;62;I;R;20;0
4537;62;I;R;59;0
4538;62;I;R;15;0
4539;62;I;R;4;0
4540;62;I;R;19;0
4541;62;I;R;2;0
4542;62;I;R;7;0
4543;62;I;R;22;0
4544;62;I;R;6;0
4545;62;I;R;1;0
4546;62;I;R;16;0
4547;62;I;R;16;0
4548;62;I;R;64;0
4549;62;I;R;39;0
4550;62;I;R;1;0
4551;62;I;R;18;0
4552;62;I;R;7;0
4553;62;I;R;15;0
4554;62;I;R;22;0
4555;62;I;R;4;0
4556;62;I;A;111;11
4557;62;I;A;153;0
4558;62;I;R;1724;880
4559;62;I;R;19247;150750
4560;62;I;R;6004;3534
4561;62;I;R;16258;16041
4562;62;I;R;3162;139
4563;62;I;R;2289;648
4564;62;I;R;14765;824072
4565;62;I;R;2434;50515
4566;62;I;R;2933;74117
4567;62;I;A;2;0
4568;62;I;R;702;0
4569;62;I;R;1;0
4570;62;I;R;1;0
4571;62;I;R;5706;244236
4572;62;I;R;18498;75966
4573;62;I;R;1;0
4574;62;I;R;1;0
4575;62;I;R;3;0
4576;62;I;R;2;0
4577;62;I;R;1;0
4578;62;I;R;8;0
4579;62;N;R;391;0
4580;62;N;R;56;0
4581;62;N;R;158;0
4582;62;N;R;845;0
4583;62;N;R;3896;59848
4584;62;N;R;982;0
4585;62;N;R;544;0
4586;62;N;R;422;0
4587;62;N;R;5;0
4588;62;N;R;1068;0
4589;62;N;R;12;0
4590;62;N;R;483;0
4591;62;N;R;65;0
4592;62;N;R;14;0
4593;62;N;R;165;0
4594;62;N;R;23;0
4595;62;I;R;3;0
4596;62;I;R;3;0
4597;62;I;R;6;0
4598;62;I;R;2;0
4599;62;I;R;1;0
4600;62;I;R;3;0
4601;62;I;R;1;0
4602;62;I;R;1;0
4603;62;I;R;1;0
4604;62;I;R;2;0
4605;62;I;R;4;0
4606;62;I;R;4;0
4607;62;I;R;7;0
4608;62;I;R;5;0
4609;62;I;R;1;0
4610;62;I;R;3909;11280
4611;62;I;A;139;0
4612;62;I;A;73;0
4613;62;I;R;2075;99
4614;62;I;A;118;0
4615;62;I;R;2096;0
4616;62;I;A;47;0
4617;62;I;R;11172;524820
4618;62;I;R;1616;0
4619;62;I;R;4667;5480
4620;62;I;R;27;0
4621;62;I;R;38;0
4622;62;I;R;71;0
4623;62;I;R;16;0
4624;62;I;R;6;0
4625;62;I;R;8;0
4626;62;I;R;18;0
4627;62;I;R;1;0
4628;62;I;R;17;0
4629;62;I;R;151;0
4630;62;N;R;650;0
4631;62;N;R;369;0
4632;62;N;R;948;0
4633;62;N;R;80;0
4634;62;N;R;15981;84337
4635;62;N;R;2276;0
4636;62;N;R;1096;0
4637;62;N;R;43;0
4638;62;N;R;58;0
4639;62;N;R;5949;0
4640;62;N;R;371;0
4641;62;N;R;611;0
4642;62;N;R;495;0
4643;62;N;R;74;0
4644;62;N;R;467;0
4645;62;N;R;83;0
4646;62;I;R;22;0
4647;62;I;R;22;0
4648;62;I;R;3;0
4649;62;I;R;55;0
4650;62;I;R;419;0
4651;62;I;R;31;0
4652;62;I;R;10;0
4653;62;I;R;11;0
4654;62;I;R;25;0
4655;62;I;R;6;0
4656;62;I;R;39;0
4657;62;I;R;319;0
4658;62;I;R;23;0
4659;62;I;R;1;0
4660;62;I;R;12;0
4661;62;I;R;59;0
4662;62;I;R;165;0
4663;62;I;R;126;0
4664;62;I;R;5;0
4665;62;I;R;1;0
4666;62;I;R;31;0
4667;62;I;R;17;0
4668;62;I;R;108;0
4669;62;I;R;48;0
4670;62;I;R;10;0
4671;62;I;R;1;0
4672;62;I;R;95;0
4673;62;I;R;97;0
4674;62;I;R;405;0
4675;62;I;R;34;0
4676;62;I;R;30;0
4677;62;I;R;144;0
4678;62;I;R;474;0
4679;62;I;R;366;0
4680;62;I;R;443;0
4681;62;I;R;4039;0
4682;62;N;A;117;0
4683;62;N;R;557;0
4684;62;N;R;679;0
4685;62;N;R;3;0
4686;62;N;R;3995;0
4687;62;N;R;55420;34019
4688;62;N;R;8050;0
4689;62;N;R;1665;0
4690;62;N;R;160;0
4691;62;N;R;355;0
4692;62;N;R;18292;0
4693;62;N;R;71;0
4694;62;N;R;6013;0
4695;62;N;R;1248;0
4696;62;N;R;33;0
4697;62;N;R;20;0
4698;62;N;R;68;0
4699;62;I;R;1165;0
4700;62;I;R;1392;0
4701;62;I;R;174;0
4702;62;I;R;191;0
4703;62;I;R;499;0
4704;62;I;R;95;0
4705;62;I;R;21;0
4706;62;I;R;21;0
4707;62;I;R;2395;0
4708;62;I;R;42;0
4709;62;I;R;44;0
4710;62;I;R;904;0
4711;62;I;R;520;0
4712;62;I;R;225;0
4713;62;I;R;290;0
4714;62;I;R;157;0
4715;62;I;R;2980;0
4716;62;I;R;375;0
4717;62;I;R;126;0
4718;62;I;R;118;0
4719;62;I;R;669;0
4720;62;I;R;137;0
4721;62;I;R;97;0
4722;62;I;R;46;0
4723;62;I;R;123;0
4724;62;I;R;40;0
4725;62;I;R;1884;0
4726;62;I;R;13339;0
4727;62;I;R;3413;0
4728;62;I;R;297;0
4729;62;I;R;341;0
4730;62;I;R;218;0
4731;62;I;R;68;0
4732;62;I;R;23;0
4733;62;I;R;54;0
4734;62;I;R;183;0
4735;62;I;R;42;0
4736;62;I;R;228;0
4737;62;I;R;105;0
4738;62;N;R;5187;0
4739;62;N;R;27;0
4740;62;N;R;6140;0
4741;62;N;R;2554;0
4742;62;N;R;47052;192161
4743;62;N;R;7982;0
4744;62;N;R;3225;0
4745;62;N;R;198;0
4746;62;N;R;1005;0
4747;62;N;R;17133;0
4748;62;N;R;1510;0
4749;62;N;R;64;0
4750;62;N;R;4025;0
4751;62;N;R;2259;0
4752;62;N;R;8411;0
4753;62;N;R;797;0
4754;62;I;R;176;0
4755;62;I;R;162;0
4756;62;I;R;70;0
4757;62;I;R;1009;0
4758;62;I;R;6669;69316
4759;62;I;R;57;0
4760;62;I;R;96;0
4761;62;I;R;17;0
4762;62;I;R;998;0
4763;62;I;R;30;0
4764;62;I;R;569;0
4765;62;I;R;876;0
4766;62;I;R;138;0
4767;62;I;R;62;0
4768;62;I;R;712;0
4769;62;I;R;881;0
4770;62;I;R;934;0
4771;62;I;R;400;0
4772;62;I;R;13;0
4773;62;I;R;57;0
4774;62;I;R;266;0
4775;62;I;R;107;0
4776;62;I;R;503;0
4777;62;I;R;190;0
4778;62;I;R;31;0
4779;62;I;R;56;0
4780;62;I;A;5;0
4781;62;I;R;120;0
4782;62;I;R;50;0
4783;62;I;R;37;0
4784;62;I;R;9;0
4785;62;I;A;1;0
4786;62;I;R;16;0
4787;62;I;R;31;0
4788;62;I;R;5;0
4789;62;I;A;4;0
4790;62;I;R;74;0
4791;62;I;R;22;0
4792;62;N;A;25;0
4793;62;N;A;1;0
4794;62;N;A;19;0
4795;62;N;A;101;0
4796;62;N;A;22;0
4797;62;N;A;24;0
4798;62;N;A;1;0
4799;62;N;A;13;0
4800;62;N;A;12;0
4801;62;N;A;9;0
4802;62;N;A;1;0
4803;62;N;A;2;0
4804;62;N;A;5;0
4805;62;N;A;1;0
4806;62;N;R;949;0
4807;62;N;R;382;0
4808;62;N;R;1589;0
4809;62;N;R;24332;22949
4810;62;N;R;2286;0
4811;62;N;R;3928;0
4812;62;N;R;175;0
4813;62;N;R;2;0
4814;62;N;R;103;0
4815;62;N;R;4464;0
4816;62;N;R;624;0
4817;62;N;R;817;0
4818;62;N;R;383;0
4819;62;N;R;219;0
4820;62;N;R;963;0
4821;62;N;R;284;0
4822;62;I;R;40;0
4823;62;I;R;36;0
4824;62;I;R;19;0
4825;62;I;A;1;0
4826;62;I;A;2;0
4827;62;I;R;99;0
4828;62;I;R;387;0
4829;62;I;A;1;0
4830;62;I;A;5;0
4831;62;I;R;17;0
4832;62;I;R;22;0
4833;62;I;R;22;0
4834;62;I;R;111;0
4835;62;I;R;35;0
4836;62;I;R;125;0
4837;62;I;R;342;0
4838;62;I;A;1;0
4839;62;I;R;44;0
4840;62;I;R;3;0
4841;62;I;R;58;0
4842;62;I;A;1;0
4843;62;I;A;4;0
4844;62;I;R;292;0
4845;62;I;R;363;0
4846;62;I;R;361;0
4847;62;I;R;5;0
4848;62;I;R;7;0
4849;62;I;R;79;0
4850;62;I;R;34;0
4851;62;I;R;129;0
4852;62;I;R;69;0
4853;62;I;R;16;0
4854;62;I;R;30;0
4855;62;I;R;1;0
4856;62;I;R;2722;58
4857;62;I;R;2;0
4858;62;I;R;1385;11721
4859;62;I;R;4571;19089
4860;62;I;A;179;0
4861;62;I;R;12762;222990
4862;62;I;R;5007;21345
4863;62;I;R;2392;0
4864;62;I;R;4892;1832
4865;62;I;R;15833;283392
4866;62;I;R;2567;12436
4867;62;I;R;4728;4732
4868;62;I;R;15103;278798
4869;62;N;A;141;0
4870;62;N;A;133;0
4871;62;N;A;112;0
4872;62;N;R;17974;483450
4873;62;N;R;5345;0
4874;62;N;R;34911;222879
4875;62;N;R;21206;77626
4876;62;N;R;40856;143050
4877;62;N;R;47982;136641
4878;62;N;R;13729;51558
4879;62;N;R;1818;0
4880;62;N;R;5361;101205
4881;62;N;R;63317;163782
4882;62;N;R;21267;52354
4883;62;N;R;22657;79545
4884;62;N;R;9151;106296
4885;62;N;R;9145;19540
4886;62;N;R;27548;48262
4887;62;N;R;12373;41895
4888;62;I;R;178;1083
4889;62;I;R;5847;23005
4890;62;I;R;10192;95555
4891;62;I;R;6778;102242
4892;62;I;R;20010;671296
4893;62;I;R;2733;2710
4894;62;I;R;1971;0
4895;62;I;R;3597;0
4896;62;I;R;10849;97402
4897;62;I;R;357;0
4898;62;I;R;7910;0
4899;62;I;R;17864;503594
4900;62;I;R;2341;25545
4901;62;I;R;1575;0
4902;62;I;R;6657;202310
4903;62;I;R;15398;1306
4904;62;I;R;19937;51205
4905;62;I;R;9585;26014
4906;62;I;R;1755;10684
4907;62;I;R;1769;0
4908;62;I;R;18711;112254
4909;62;I;R;4737;30169
4910;62;I;R;10670;50181
4911;62;I;R;6006;55272
4912;62;I;R;2821;6978
4913;62;I;R;2453;0
4914;62;I;R;1871;0
4915;62;I;R;167;0
4916;62;I;R;223;0
4917;62;I;R;231;0
4918;62;I;R;15;0
4919;62;I;R;12;0
4920;62;I;R;24;0
4921;62;I;R;32;0
4922;62;I;R;5;0
4923;62;I;R;69;0
4924;62;I;R;225;0
4925;62;N;R;626;0
4926;62;N;R;774;0
4927;62;N;R;1784;0
4928;62;N;R;38568;84045
4929;62;N;R;6730;0
4930;62;N;R;18;0
4931;62;N;R;1359;0
4932;62;N;R;168;0
4933;62;N;R;150;0
4934;62;N;R;10275;0
4935;62;N;R;183;0
4936;62;N;R;1897;0
4937;62;N;R;492;0
4938;62;N;R;20;0
4939;62;N;R;2;0
4940;62;N;R;94;0
4941;62;I;R;82;0
4942;62;I;R;40;0
4943;62;I;R;37;0
4944;62;I;R;210;0
4945;62;I;R;753;0
4946;62;I;R;29;0
4947;62;I;R;7;0
4948;62;I;R;24;0
4949;62;I;R;76;0
4950;62;I;R;17;0
4951;62;I;R;109;0
4952;62;I;R;2857;13031
4953;62;I;R;100;0
4954;62;I;R;22;0
4955;62;I;R;143;0
4956;62;I;R;354;0
4957;62;I;R;618;0
4958;62;I;R;226;0
4959;62;I;R;1;0
4960;62;I;R;9;0
4961;62;I;R;70;0
4962;62;I;R;96;0
4963;62;I;R;154;0
4964;62;I;R;120;0
4965;62;I;R;7;0
4966;62;I;R;29;0
4967;62;I;R;1;0
4968;62;I;R;1;0
4969;62;I;R;1;0
4970;62;I;R;1;0
4971;62;N;R;23;0
4972;62;N;R;14;0
4973;62;N;R;99;0
4974;62;N;R;1;0
4975;62;N;R;2199;0
4976;62;N;R;101;0
4977;62;N;R;139;0
4978;62;N;R;28;0
4979;62;N;R;3;0
4980;62;N;R;70;0
4981;62;N;R;28;0
4982;62;N;R;31;0
4983;62;N;R;2;0
4984;62;N;R;2;0
4985;62;N;R;15;0
4986;62;N;R;11;0
4987;62;I;R;1;0
4988;62;I;R;1;0
4989;62;I;R;1;0
4990;62;I;R;9;0
4991;62;I;R;11;0
4992;62;I;R;3;0
4993;62;I;R;5646;243735
4994;62;I;R;1703;4162
4995;62;I;R;1591;0
4996;62;I;R;1;0
4997;62;I;R;5;0
4998;62;I;R;3;0
4999;62;I;R;7;0
5000;62;I;R;7;0
5001;62;I;R;7;0
5002;62;N;R;313;0
5003;62;N;R;322;0
5004;62;N;R;127;0
5005;62;N;R;7356;0
5006;62;N;R;21;0
5007;62;N;R;180;0
5008;62;N;R;135;0
5009;62;N;R;7;0
5010;62;N;R;43;0
5011;62;N;R;2048;0
5012;62;N;R;95;0
5013;62;N;R;3;0
5014;62;N;R;561;0
5015;62;N;R;43;0
5016;62;I;R;1;0
5017;62;I;R;4;0
5018;62;I;R;10;0
5019;62;I;R;42;0
5020;62;I;R;271;0
5021;62;I;R;1;0
5022;62;I;R;88;0
5023;62;I;R;13;0
5024;62;I;R;21;0
5025;62;I;R;3;0
5026;62;I;R;102;0
5027;62;I;R;14;0
5028;62;I;R;22;0
5029;62;I;R;14;0
5030;62;I;R;7;0
5031;62;I;R;2;0
5032;62;I;R;5;0
5033;62;I;R;2;0
5034;63;I;C;0;22972
5035;63;I;C;0;272652
5036;63;I;C;0;154838
5037;63;I;C;0;29232
5038;63;I;R;0;1485833
5039;63;I;C;0;71883
5040;63;N;C;0;46666
5041;63;I;C;0;880402
5042;63;I;R;0;2779856
5043;64;N;T;1;200
5044;64;N;T;4;260
5045;64;N;T;3;50
5046;64;N;T;2;200
5047;64;N;T;2;200
5048;64;N;T;2;220
5049;64;N;T;0;0
5050;64;N;T;7;0
5051;64;N;T;1;70
5052;64;N;T;6;0
5053;64;N;T;6;20
5054;64;N;T;3;50
5055;64;N;T;6;50
5056;64;N;T;7;0
5057;64;N;T;2;620
5058;64;N;T;3;0
5059;64;N;T;4;200
5060;64;N;T;2;100
5061;64;N;T;2;100
5062;64;N;T;2;220
5063;64;N;T;3;0
5064;64;N;T;5;40
5065;64;N;T;0;0
5066;64;N;T;10;0
5067;64;N;T;0;0
5068;64;N;T;0;0
5069;64;N;T;0;0
5070;64;N;T;0;0
5071;64;N;T;3;0
5072;64;N;T;1;0
5073;64;N;T;1;0
5074;64;N;T;7;0
5075;64;N;T;2;0
5076;64;N;T;0;0
5077;64;N;T;8;0
5078;64;N;T;13;100
5079;64;N;T;0;0
5080;64;N;T;0;0
5081;64;N;T;0;0
5082;64;N;T;31;1325
5083;64;N;T;14;135
5084;64;N;T;8;300
5085;64;N;T;21;230
5086;64;N;T;6;50
5087;64;N;T;7;140
5088;64;N;T;0;410
5089;64;N;T;23;410
5090;64;N;T;0;400
5091;64;N;T;3;55
5092;64;N;T;5;65
5093;64;N;T;4;80
5094;64;N;T;13;3400
5095;64;N;T;3;435
5096;64;N;T;14;50
5097;64;N;T;6;50
5098;64;N;T;25;575
5099;64;N;T;28;350
5100;64;N;T;8;95
5101;64;N;T;4;40
5102;64;N;T;3;0
5103;64;N;T;3;670
5104;64;N;T;9;1790
5105;64;N;T;2;0
5106;64;N;T;35;1260
5107;64;N;T;3;40
5108;64;N;T;2;0
5109;64;N;T;8;50
5110;64;N;T;6;40
5111;64;N;T;4;0
5112;64;N;T;0;0
5113;64;N;T;10;69
5114;64;N;T;5;0
5115;65;I;R;142;0
5116;65;I;R;154;0
5117;65;I;R;177;0
5118;65;I;R;165;0
5119;66;I;C;0;7471
5120;66;I;C;0;10142
5121;66;I;C;0;388660
5122;67;I;R;2;0
5123;67;N;R;2;0
5124;67;I;R;1;0
5125;67;I;R;12;0
5126;67;I;R;54;0
5127;67;I;R;9;0
5128;67;I;R;4;0
5129;67;I;R;35;0
5130;67;I;R;5;0
5131;67;I;R;40;0
5132;67;I;R;25;0
5133;67;I;R;28;0
5134;67;I;R;86;0
5135;67;I;R;99;0
5136;67;I;R;21;0
5137;67;I;R;11;0
5138;67;I;R;115;0
5139;67;I;R;259;0
5140;67;I;R;1;0
5141;67;I;R;4;0
5142;67;I;R;6;0
5143;67;I;R;2;0
5144;67;I;R;2;0
5145;67;I;R;1;0
5146;67;I;R;5;0
5147;67;I;R;3;0
5148;67;I;R;160;0
5149;67;I;R;470;0
5150;67;I;R;2;0
5151;67;I;R;5;0
5152;67;I;R;2;0
5153;67;I;R;3;0
5154;67;I;R;5;0
5155;67;I;R;144;0
5156;67;I;R;115;0
5157;67;I;R;1;0
5158;67;I;R;1;0
5159;67;I;R;4;0
5160;67;I;R;6;0
5161;67;I;R;20;0
5162;67;I;R;1;0
5163;67;I;R;28;0
5164;67;I;R;1;0
5165;67;I;R;10;0
5166;67;I;R;24;0
5167;67;I;R;9;0
5168;67;I;R;170;0
5169;67;I;R;8;0
5170;67;I;R;1;0
5171;67;I;R;8;0
5172;67;I;R;208;0
5173;67;I;R;201;0
5174;67;I;R;45;0
5175;67;I;R;169;0
5176;67;I;R;25;0
5177;67;I;R;88;0
5178;67;I;R;69;0
5179;67;I;R;43;0
5180;67;I;R;1;0
5181;67;I;R;25;0
5182;67;I;R;32;0
5183;67;I;R;1;0
5184;67;I;R;3;0
5185;67;I;R;1;0
5186;67;I;R;2;0
5187;67;I;R;0;171
5188;67;I;R;3;0
5189;67;I;R;2;0
5190;67;I;R;12;0
5191;67;I;R;3;0
5192;67;I;R;1;0
5193;67;I;R;5;0
5194;67;I;R;5;0
5195;67;I;R;1;0
5196;67;I;R;1;0
5197;67;I;R;42;0
5198;67;I;R;4;0
5199;67;I;R;174;0
5200;67;N;R;1;0
5201;67;N;R;3;0
5202;67;I;R;2;0
5203;67;I;R;21;0
5204;67;I;R;15;309
5205;67;I;R;1;0
5206;67;I;R;9;0
5207;67;I;R;1;0
5208;67;I;R;12;93
5209;67;I;R;1;0
5210;67;I;R;8;377
5211;67;I;R;1;0
5212;67;I;R;1;0
5213;67;I;R;11;14
5214;67;I;R;7;364
5215;67;I;R;3;0
5216;67;I;R;0;885
5217;67;I;R;2;0
5218;67;I;R;10;160
5219;67;I;R;2;0
5220;67;I;R;13152;3891
5221;67;I;R;1;0
5222;67;I;R;2;0
5223;67;I;R;1;0
5224;67;I;R;4;0
5225;67;I;R;1;0
5226;67;I;R;2;0
5227;67;I;R;1;0
5228;67;I;R;6;3227
5229;67;I;R;7;0
5230;67;I;R;3;0
5231;67;I;R;1;0
5232;67;I;R;1;0
5233;67;I;R;2;0
5234;67;I;R;82;0
5235;67;I;R;1;0
5236;67;I;R;10;0
5237;67;I;R;3;0
5238;67;I;R;3;0
5239;67;I;R;3;0
5240;67;I;R;0;466
5241;67;I;R;3;0
5242;67;I;R;3;0
5243;67;I;R;5;0
5244;67;I;R;5;0
5245;67;I;R;3;0
5246;67;I;R;16;6835
5247;67;I;R;5;0
5248;67;I;R;3;0
5249;67;I;R;1;0
5250;67;I;R;3;0
5251;67;I;R;5;0
5252;67;I;R;17;0
5253;67;I;R;34;0
5254;67;I;R;27;0
5255;67;I;R;12;0
5256;67;I;R;62;0
5257;67;I;R;1;0
5258;67;I;R;98;0
5259;67;I;R;6;0
5260;67;I;R;2;0
5261;67;I;R;2;0
5262;67;I;R;7;0
5263;67;I;R;1;0
5264;67;I;R;4;0
5265;67;I;R;1;0
5266;67;I;R;1;0
5267;67;N;R;1;0
5268;67;N;R;2;0
5269;67;I;R;1;0
5270;67;I;R;5;0
5271;67;I;R;3;0
5272;67;I;R;1;0
5273;67;I;R;15;0
5274;67;I;R;29;0
5275;67;I;R;169;0
5276;67;I;R;365;0
5277;67;I;R;1;0
5278;67;I;R;1;0
5279;67;I;R;22;0
5280;67;I;R;9;0
5281;67;I;R;3432;0
5282;67;I;R;2;0
5283;67;I;R;1;0
5284;67;I;R;1;0
5285;67;I;R;25;0
5286;67;I;R;20;0
5287;67;I;R;3;0
5288;67;I;R;6;0
5289;67;I;R;2;0
5290;67;I;R;3;0
5291;67;I;R;177;0
5292;67;I;R;261;0
5293;67;I;R;46;0
5294;67;I;R;70;0
5295;67;I;R;38;0
5296;67;I;R;3;0
5297;67;I;R;28;0
5298;67;I;R;1;0
5299;67;I;R;25;0
5300;67;I;R;22;0
5301;67;I;R;13;0
5302;67;I;R;18;0
5303;67;I;R;7;0
5304;67;I;R;518;0
5305;67;I;R;562;0
5306;67;I;R;12;0
5307;67;I;R;28;0
5308;67;I;R;1;0
5309;67;I;R;32;0
5310;67;I;R;46;0
5311;67;I;R;80;0
5312;67;I;R;315;0
5313;67;I;R;5;0
5314;67;I;R;370;0
5315;67;I;R;613;0
5316;67;I;R;29;0
5317;67;I;R;2;0
5318;67;I;R;63;0
5319;67;I;R;9;0
5320;67;I;R;4;0
5321;67;I;R;5;0
5322;67;I;R;1;0
5323;67;I;R;23;0
5324;67;I;R;3;0
5325;67;I;R;2;0
5326;67;I;R;15;0
5327;67;I;R;37;0
5328;67;I;R;80;0
5329;67;I;R;13;0
5330;67;I;R;10;0
5331;67;I;R;24;0
5332;67;I;R;83;0
5333;67;I;R;29;0
5334;67;I;R;4;0
5335;67;I;R;1;0
5336;67;I;R;1;0
5337;67;I;R;2;0
5338;67;I;R;4;0
5339;67;I;R;2;0
5340;67;N;R;1;0
5341;67;N;R;4;0
5342;67;I;R;43;0
5343;67;I;R;15;0
5344;67;I;R;6;0
5345;67;I;R;4268;0
5346;67;I;R;5745;1231
5347;67;I;R;8699;1014
